ls_id,cluster,classifications,disturbed_weighted_fraction,disturbed_unweighted_fraction,merger_weighted_fraction,merger_unweighted_fraction,tail_weighted_fraction,tail_unweighted_fraction,problem_weighted_fraction,problem_unweighted_fraction,disturbed_weighted_votes,disturbed_unweighted_votes,merger_weighted_votes,merger_unweighted_votes,tail_weighted_votes,tail_unweighted_votes,problem_weighted_votes,problem_unweighted_votes,ra,dec,type,z_spec,z_phot_mean,z_phot_median,z_phot_l95,z_phot_u95,dered_mag_g,mag_g,snr_g,dered_mag_r,mag_r,snr_r,dered_mag_z,mag_z,snr_z,g_r,sersic,shape_r
10995127721925280,A1060,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,161.7493387353842,-28.21105415467147,GE,,,,,,18.089643,18.290627,753.2778,17.173021,17.308407,1414.3512,16.419313,16.49504,1226.6497,0.9822197,2.1109748,3.119759
10995127721925753,A1060,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,161.7601885496143,-28.25300189282804,GE,,,,,,18.146843,18.343634,834.2991,17.40081,17.533371,1410.5643,16.77348,16.847628,985.4272,0.8102627,1.9580938,2.0313406
10995127721990155,A1060,10.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0,0.0,0.3,0.3,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,162.0116089607243,-28.1576387826682,,,,,,,18.429646,18.629923,510.94208,17.822262,17.957172,902.2188,17.32506,17.400522,588.19214,0.6727505,1.1561407,2.196152
10995127721990422,A1060,10.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.1,0.1,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,162.018140214589,-28.1419410891736,,,,,,,17.879566,18.079918,319.52618,17.376694,17.511656,418.75552,17.059252,17.134743,213.89629,0.5682621,1.9601423,9.481642
10995127722053917,A1060,10.0,0.23529411764705882,0.2222222222222222,0.0,0.0,0.0,0.0,0.10526315789473684,0.1,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,162.2679775364402,-28.35633193128884,GE,,,,,,17.971909,18.220633,546.66376,17.183268,17.350813,1025.9366,16.586119,16.679836,922.1404,0.86981964,2.1608255,2.7251909
10995127722054566,A1060,10.0,0.5714285714285714,0.5714285714285714,0.0,0.0,1.0,1.0,0.3,0.3,4.0,4.0,0.0,0.0,4.0,4.0,3.0,3.0,162.2853538751437,-28.34009610892354,,,,,,,18.245058,18.488611,453.4098,17.57087,17.73493,776.3758,17.033096,17.124865,436.60992,0.7536812,1.2317309,3.8236666
10995127722055045,A1060,10.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.0,0.0,0.3,0.3,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,162.2999649076196,-28.28199406181103,,,,,,,18.678389,18.906149,127.28001,18.073801,18.227222,308.12875,17.607193,17.69301,300.3673,0.67892647,0.83094496,3.3161676
10995127722057366,A1060,10.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.75,0.75,0.3684210526315789,0.4,4.0,4.0,0.0,0.0,3.0,3.0,3.5,4.0,162.3746738278386,-28.3340622979909,,,,,,,17.344845,17.582811,594.08124,16.924059,17.084358,875.446,16.580997,16.67066,406.23373,0.49845314,2.1443546,3.997931
10995127722116567,A1060,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,162.4693823853844,-28.21088214296536,,,,,,,18.135433,18.358545,508.95566,17.699816,17.85011,676.5998,17.391006,17.475073,347.88467,0.5084362,1.2790517,2.3174274
10995127731029070,A1736,20.0,0.1875,0.1875,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.2,3.0,3.0,0.0,0.0,1.0,1.0,4.0,4.0,201.0074671914945,-28.13221728520464,,,,,,,18.699003,18.932627,347.81342,18.436981,18.594355,373.639,18.245262,18.333288,164.51064,0.3382721,0.80832994,2.9414546
10995127731030273,A1736,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,201.04811728108,-28.1480705775077,L3,,,,,,16.910856,17.141598,882.89856,16.053316,16.208746,1599.9381,15.349148,15.436089,1244.6815,0.9328518,1.0148073,8.328332
10995127731032263,A1736,20.0,0.21621621621621623,0.21052631578947367,0.5,0.5,0.25,0.25,0.05128205128205128,0.05,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,201.1180209437493,-28.14173317697797,,,,,,,18.515535,18.732414,360.96613,17.729202,17.875296,695.39545,17.090317,17.172033,519.23883,0.8571186,0.8920535,3.7813394
10995127731033041,A1736,20.0,0.2972972972972973,0.3157894736842105,0.5454545454545454,0.5,0.2727272727272727,0.3333333333333333,0.05128205128205128,0.05,5.5,6.0,3.0,3.0,1.5,2.0,1.0,1.0,201.1432367550601,-28.13269405248328,,,,,,,18.358059,18.568768,303.1823,17.288652,17.43059,909.7434,16.629972,16.709366,598.0075,1.1381779,1.0,3.468263
10995127731034973,A1736,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,201.2077885877236,-28.18932131044392,GE,,,,,,18.123976,18.30582,492.65564,17.281765,17.404259,1187.9381,16.648508,16.717026,786.08704,0.90156174,2.1781862,3.9567003
10995127731035585,A1736,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,201.2267438674137,-28.26126061675008,L3,,,,,,17.390676,17.563063,661.4355,16.663616,16.77974,1104.0709,16.07593,16.140884,835.5291,0.7833233,0.9016748,4.8620496
10995127731093693,A1736,20.0,0.2857142857142857,0.2777777777777778,0.6,0.6,0.2,0.2,0.10256410256410256,0.1,5.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,201.2617306486545,-28.17596057953947,GE,,,,,,18.146688,18.31924,506.09125,17.433006,17.549238,1278.0922,16.866245,16.93126,928.32574,0.77000237,1.5381674,2.492473
10995127731097303,A1736,20.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.6,0.6,0.25,0.25,5.0,5.0,1.0,1.0,3.0,3.0,5.0,5.0,201.3611776381481,-28.22780350374979,,,,,,,18.698462,18.85778,308.46515,17.900782,18.0081,650.37616,17.308079,17.368107,396.6453,0.84967995,1.2176411,2.3134716
10995127731097741,A1736,20.0,0.7241379310344828,0.7333333333333333,0.23809523809523808,0.2727272727272727,0.47619047619047616,0.45454545454545453,0.2564102564102564,0.25,10.5,11.0,2.5,3.0,5.0,5.0,5.0,5.0,201.3723280938378,-28.28170803626387,,,,,,,18.592989,18.752146,363.32843,18.148306,18.255516,467.9056,18.03622,18.09619,155.93477,0.49662971,1.0,2.4027302
10995127731099105,A1736,20.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.5,0.5,0.3333333333333333,0.35,2.0,2.0,0.0,0.0,1.0,1.0,6.5,7.0,201.4085949451007,-28.27551980637899,,,,,,,18.42894,18.588234,390.02353,17.884203,17.991507,558.2142,17.481867,17.541887,276.54025,0.5967274,1.2966609,2.5185783
10995127731100780,A1736,20.0,0.13333333333333333,0.13333333333333333,0.5,0.5,0.0,0.0,0.25,0.25,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,201.4540075902754,-28.17402613424941,,,,,,,18.453825,18.6092,309.16412,17.759182,17.863844,1065.1968,17.198277,17.25682,732.4552,0.7453556,1.0940044,2.0615387
10995127731159302,A1736,20.0,0.4375,0.4375,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2,0.2,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,201.5506540726269,-28.33057455856255,,,,,,,18.493198,18.648344,332.809,18.01721,18.12172,406.03845,17.71485,17.773308,115.4424,0.5266247,0.5,3.2267487
10995127731160255,A1736,20.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.15,0.15,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,201.5821226856118,-28.17166757399736,,,,,,,18.686663,18.842672,292.25375,18.116907,18.221998,599.9004,17.716064,17.774847,308.67172,0.62067413,0.7614475,2.089902
10995127731162925,A1736,20.0,0.28,0.3076923076923077,0.5714285714285714,0.5,0.42857142857142855,0.5,0.358974358974359,0.35,3.5,4.0,2.0,2.0,1.5,2.0,7.0,7.0,201.6726121471544,-28.20282813360528,,,,,,,18.43469,18.592775,371.6057,17.807379,17.913866,517.2698,17.385406,17.444971,175.65869,0.6789093,0.6748071,2.7991812
10995127731164683,A1736,20.0,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1,0.1,7.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,201.728105239747,-28.36279948737082,,,,,,,17.57195,17.733961,459.703,16.896809,17.005941,681.999,16.388464,16.449507,448.8322,0.7280197,1.2797782,4.7544923
10995127731164866,A1736,20.0,0.1875,0.1875,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2,0.2,3.0,3.0,2.0,2.0,0.0,0.0,4.0,4.0,201.7349572021978,-28.13183950384147,,,,,,,17.874947,18.040127,572.92584,17.063152,17.174421,896.80597,16.469099,16.531336,510.39987,0.8657055,1.4456674,2.4296365
10995127731165621,A1736,20.0,0.6153846153846154,0.6153846153846154,0.75,0.75,0.25,0.25,0.35,0.35,8.0,8.0,6.0,6.0,2.0,2.0,7.0,7.0,201.7605205251269,-28.26545569746822,,,,,,,17.469273,17.63174,813.77875,17.092953,17.202394,1003.5945,16.871338,16.932552,426.8927,0.42934608,0.8771555,2.0427613
10995127731166814,A1736,21.0,0.11764705882352941,0.11764705882352941,1.0,1.0,0.0,0.0,0.19047619047619047,0.19047619047619047,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,201.8002182978819,-28.22730346120285,,,,,,,18.312357,18.479576,368.57028,17.545973,17.658615,605.50104,16.959309,17.022314,274.77954,0.820961,0.8712301,6.2769876
10995127731167164,A1736,20.0,0.37037037037037035,0.35714285714285715,0.6,0.6,0.2,0.2,0.3076923076923077,0.3,5.0,5.0,3.0,3.0,1.0,1.0,6.0,6.0,201.8110421695911,-28.25224065538612,GE,,,,,,16.536861,16.702995,1343.9539,16.038439,16.150349,1794.2155,15.646647,15.709245,1154.3203,0.55264664,1.3535776,2.4188552
10995127731225724,A1736,20.0,0.7777777777777778,0.7777777777777778,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.1,0.1,14.0,14.0,13.0,13.0,1.0,1.0,2.0,2.0,201.8602501199109,-28.3446317917574,,,,,,,18.282032,18.446842,416.6141,17.528194,17.639215,669.59735,16.99369,17.05579,460.20172,0.8076267,1.6492411,2.0866199
10995127731229831,A1736,20.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,201.986366421817,-28.13713367624311,,,,,,,18.065054,18.234919,507.52917,17.3672,17.481625,1701.9979,16.874624,16.938627,1215.8448,0.753294,1.5104553,2.515669
10995127731231921,A1736,20.0,0.11764705882352941,0.11764705882352941,0.5,0.5,0.5,0.5,0.15,0.15,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,202.047833133644,-28.241513596034,L3,,,,,,17.154757,17.326605,839.5879,16.399157,16.514917,1529.9662,15.840861,15.905613,891.3704,0.81168747,2.2996824,3.4840984
10995127731233219,A1736,20.0,0.14814814814814814,0.14285714285714285,0.0,0.0,0.5,0.5,0.2894736842105263,0.3,2.0,2.0,0.0,0.0,1.0,1.0,5.5,6.0,202.0844622446407,-28.13801337768504,,,,,,,18.36382,18.53121,334.2865,17.753225,17.865982,1099.2208,17.356802,17.419874,659.405,0.6652279,1.1988342,3.3118722
10995127731233586,A1736,20.0,0.6666666666666666,0.6666666666666666,0.3,0.3,0.5,0.5,0.25,0.25,10.0,10.0,3.0,3.0,5.0,5.0,5.0,5.0,202.0959917473909,-28.30458948287535,L3,,,,,,16.933752,17.108435,574.6725,16.699461,16.81713,627.3469,16.591122,16.656939,270.59695,0.29130554,0.9407353,7.2354436
10995127731290463,A1736,20.0,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15,0.15,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,202.1183109680366,-28.18776388093148,L3,,,,,,14.970821,15.140432,2103.4382,14.04503,14.159282,7631.29,13.288128,13.352036,7399.3066,0.9811506,2.1820738,11.249933
10995127731358823,A1736,20.0,0.2857142857142857,0.2857142857142857,0.75,0.75,0.0,0.0,0.3,0.3,4.0,4.0,3.0,3.0,0.0,0.0,6.0,6.0,202.5111418837472,-28.18386249424728,,,,,,,18.533632,18.69589,160.03189,18.017496,18.126795,220.58167,17.648338,17.709476,75.48287,0.5690956,1.1146994,3.6725583
10995127731359466,A1736,20.0,0.058823529411764705,0.058823529411764705,0.0,0.0,1.0,1.0,0.15,0.15,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,202.5355705598923,-28.16719407641253,,,,,,,18.74197,18.905424,231.98184,17.948122,18.058228,393.10617,17.339252,17.40084,269.95013,0.8471966,1.136817,3.2107599
10995127733197382,A3581,10.0,0.11764705882352941,0.1111111111111111,1.0,1.0,0.0,0.0,0.10526315789473684,0.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,210.536021725117,-28.13089033188732,,,,,,,18.763788,18.98367,258.8666,18.098665,18.24678,595.5148,17.397633,17.48048,291.96747,0.7368889,1.5972879,2.1670203
10995127733198259,A3581,10.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.5,0.5,0.2631578947368421,0.3,4.0,4.0,0.0,0.0,2.0,2.0,2.5,3.0,210.5634953347014,-28.12537358984872,,,,,,,17.782492,18.0016,428.34753,17.356483,17.504078,829.60693,17.034695,17.117252,211.69365,0.49752235,1.1245309,3.2498865
10995127733258241,A3581,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,210.678850422401,-28.30055453473554,,,,,,,18.631859,18.842419,286.11786,17.683973,17.82581,501.2765,16.848051,16.927387,356.599,1.0166092,1.1997482,3.4560082
10995127733262158,A3581,10.0,0.125,0.125,0.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,210.8110437159719,-28.28146808420817,,,,,,,18.662008,18.869438,285.13303,17.991516,18.131243,468.46463,17.426678,17.504835,252.96236,0.7381954,1.1250017,2.5930831
10995127733322043,A3581,10.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,210.9063738078743,-28.24653401619792,L3,,,,,,17.346548,17.546648,661.95166,16.655155,16.789948,924.31757,16.086308,16.161703,653.63617,0.7567005,1.0,6.6814294
10995127733322395,A3581,10.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,210.9170815968012,-28.26448363541304,,,,,,,17.73962,17.938293,486.40146,16.942217,17.076046,670.6534,16.347979,16.422836,739.09753,0.86224747,0.71009886,3.5750604
10995127733323129,A3581,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,210.9425666257766,-28.18323237903178,,,,,,,18.144705,18.344456,350.07175,17.455734,17.590288,448.53952,16.93924,17.014503,405.6654,0.75416756,1.9548032,2.3037388
10995127733323478,A3581,10.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5789473684210527,0.6,3.0,3.0,2.0,2.0,1.0,1.0,5.5,6.0,210.953755123144,-28.23232905985138,,,,,,,18.218044,18.415808,257.09705,17.792854,17.926071,285.698,17.48303,17.557545,143.19943,0.48973656,2.0,5.235795
10995127733324962,A3581,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,211.0066172703321,-28.30469566055502,,,,,,,18.724964,18.921734,224.99321,18.317287,18.449835,233.96335,18.037273,18.111414,148.98471,0.47189903,1.1572859,3.274497
10995127733328297,A3581,10.0,0.125,0.125,0.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,211.1216086810516,-28.26398122266878,L3,,,,,,16.751312,16.94331,757.69293,16.262531,16.391863,827.31537,15.919707,15.992049,737.83594,0.5514469,0.9558565,4.4601026
10995127733388222,A3581,10.0,0.5555555555555556,0.6,0.4,0.3333333333333333,0.2,0.3333333333333333,0.5263157894736842,0.5,2.5,3.0,1.0,1.0,0.5,1.0,5.0,5.0,211.2141569520579,-28.31485881064432,,,,,,,18.586613,18.779192,226.54753,18.189772,18.319496,247.45615,17.948381,18.020945,110.79369,0.45969582,0.8821439,3.7079632
10995127733394640,A3581,10.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.4,0.4,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,211.4450065819597,-28.36098719394848,,,,,,,18.790133,18.977905,180.15697,17.959393,18.085878,349.41052,17.340986,17.411737,304.79086,0.8920269,2.2605567,3.456971
10995127733458210,A3581,10.0,0.25,0.25,0.0,0.0,0.5,0.5,0.2,0.2,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,211.6530695808652,-28.3462132279532,,,,,,,18.72142,18.89193,166.99135,18.1176,18.232458,290.17422,17.614544,17.678791,308.54352,0.6594715,2.172962,2.7881558
10995127733521516,A3581,10.0,0.5,0.5,0.0,0.0,1.0,1.0,0.4,0.4,3.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0,211.8555426029166,-28.19715517891639,GE,,,,,,17.874537,18.043869,460.34564,17.333303,17.447367,735.70056,16.935778,16.99958,295.74112,0.5965023,1.0,3.798836
10995127733588072,A3581,10.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.2,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,212.1734686961966,-28.24518383984508,,,,,,,18.643818,18.807552,263.63574,17.712196,17.822489,599.4941,17.007425,17.069118,498.40115,0.98506355,1.7509503,2.8002675
10995127733588630,A3581,10.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,1.0,0.4,0.4,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,212.1941319255483,-28.37270695549021,,,,,,,18.635563,18.797758,281.84402,17.991491,18.100748,515.0688,17.480953,17.542067,360.34094,0.69701004,1.1352799,2.4429939
10995127733588742,A3581,10.0,0.2,0.2,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,212.1980213696284,-28.24945801269808,,,,,,,18.518879,18.679764,297.77832,17.960733,18.069109,530.5285,17.517727,17.578346,342.3739,0.61065483,0.86994934,2.5307736
10995127733588918,A3581,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,212.2043081038784,-28.33510128895866,,,,,,,18.544428,18.704004,318.38593,17.788198,17.895693,635.7229,17.167124,17.227251,444.8597,0.80831146,0.69664913,2.8651807
10995127733589301,A3581,10.0,0.5714285714285714,0.5714285714285714,0.25,0.25,0.75,0.75,0.3,0.3,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,212.217753951206,-28.15027182547314,,,,,,,17.81093,17.974085,503.44513,17.342157,17.45206,824.1613,16.920233,16.981707,399.54465,0.52202415,1.0900902,3.0170012
10995127733591583,A3581,10.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,212.3078677668663,-28.16074886858972,GE,,,,,,17.441235,17.601227,528.72955,16.731062,16.838835,1018.7161,16.169119,16.229403,772.42004,0.76239204,1.2213956,3.1577609
10995127733651281,A3581,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,212.3843883609387,-28.37257442673119,,,,,,,18.314417,18.468636,353.0196,17.888924,17.992807,540.3207,17.597433,17.65554,265.27353,0.47582817,1.7205962,2.1306005
10995127733652129,A3581,10.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,212.4157432054256,-28.30696900502211,GE,,,,,,18.109705,18.266039,326.89935,17.294514,17.399822,675.2186,16.706606,16.76551,209.46152,0.86621666,1.5295792,2.8262782
10995127733656291,A3581,10.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,0.0,0.4,0.4,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,212.5739889168184,-28.21816602325427,,,,,,,17.433989,17.586575,629.69336,16.873186,16.975971,1055.3925,16.460814,16.518305,663.962,0.61060333,0.81026363,2.7127078
10995127733719998,A3581,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,212.7828018731695,-28.15178436965305,,,,,,,18.729185,18.883955,175.38458,17.99582,18.100075,343.1164,17.353525,17.41184,118.05311,0.78388023,1.9863243,8.026202
10995127733720238,A3581,10.0,0.25,0.25,0.5,0.5,0.0,0.0,0.2,0.2,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,212.7926692395245,-28.21029529773239,L3,,,,,,17.6812,17.838242,494.97552,16.818121,16.923906,1011.9006,16.118208,16.17738,799.55646,0.91433525,0.872396,4.701227
10995127733786926,A3581,10.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.25,0.25,0.3,0.3,4.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,213.1299767723928,-28.29489458096217,,,,,,,17.878914,18.058546,388.97836,17.383924,17.504927,667.1472,17.047264,17.114948,307.46237,0.5536194,1.0,2.639005
10995127733846922,A3581,10.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.1,0.1,6.0,6.0,1.0,1.0,4.0,4.0,1.0,1.0,213.1994226796543,-28.15804144495827,GE,,,,,,16.651665,16.827364,789.4057,15.959856,16.078209,1254.6821,15.447741,15.513943,600.7433,0.74915504,1.7946656,6.158753
10995127733847069,A3581,10.0,0.2,0.2,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,213.2048160406254,-28.15157452661881,GE,,,,,,17.54386,17.719522,657.7888,16.800327,16.918657,1104.449,16.2008,16.266989,386.57208,0.8008652,1.9283409,2.4386184
10995127733849875,A3581,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.3029209243979,-28.14813359695756,,,,,,,18.706505,18.883202,250.26212,18.077227,18.196253,416.10645,17.607346,17.673922,90.71393,0.6869488,0.73103696,3.7101126
10995127766622262,A4038,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.1393434970311,-28.27395656304586,,,,,,,18.249989,18.304417,358.67102,17.351345,17.388008,2034.8547,16.699282,16.71979,291.7433,0.91640854,1.0120327,2.6468303
10995127766681088,A4038,10.0,0.10526315789473684,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,355.2264284220347,-28.33822325107463,L3,,,,,,14.173281,14.226583,2397.9597,13.47856,13.514466,11869.437,12.906127,12.92621,1603.8071,0.7121172,1.7630311,22.827604
10995127766683921,A4038,10.0,0.125,0.125,0.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,355.3083083319667,-28.24321020526683,,,,,,,17.233425,17.280876,737.8203,16.849632,16.881596,2588.6392,16.581568,16.599447,338.8671,0.39928055,0.98450506,2.4155304
10995127766684152,A4038,10.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5,0.5,0.3,0.3,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,355.3140361836495,-28.26231404381199,,,,,,,17.48338,17.530672,654.3356,16.982372,17.01423,2456.842,16.57195,16.589771,369.4716,0.51644135,1.1082306,2.472143
10995127766685865,A4038,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,355.3626711974872,-28.22227375905059,,,,,,,18.41608,18.462137,229.53726,17.85142,17.882442,976.2017,17.449564,17.466917,96.621284,0.57969475,0.9370841,3.7232442
10995127766687540,A4038,10.0,0.25,0.25,0.0,0.0,0.5,0.5,0.2,0.2,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,355.4084367852747,-28.19961125396254,,,,,,,17.912043,17.958008,205.51088,17.506277,17.53724,801.69366,17.215961,17.23328,64.32753,0.42076874,1.9642115,9.029323
10995127766688860,A4038,10.0,0.4,0.4,0.0,0.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,355.4486529382546,-28.32519452551052,,,,,,,18.779026,18.823227,213.17612,18.251715,18.281488,828.5093,17.888567,17.905222,79.291916,0.5417385,1.2157226,4.339601
10995127766746036,A4038,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,355.4919355154877,-28.26406537957362,GE,,,,,,17.748058,17.79339,493.09006,17.046303,17.07684,2096.083,16.543318,16.560398,322.2006,0.7165508,1.9544922,2.4420223
10995127766748359,A4038,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,355.5586671227883,-28.12941834185137,,,,,,,18.856194,18.900724,261.88928,18.423542,18.453539,545.1598,18.143047,18.159826,89.78183,0.44718552,0.9312249,2.746967
10995127766752125,A4038,10.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,0.1,6.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,355.658368052581,-28.23055315969229,,,,,,,17.153738,17.202744,762.68225,16.568993,16.602005,2407.4023,16.11247,16.130938,235.04054,0.6007385,1.4952401,5.8914995
10995127766813400,A4038,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,355.8112387797427,-28.35638212171634,GE,,,,,,17.508314,17.558207,1159.5719,16.570839,16.604446,3584.8108,15.839916,15.858715,648.2987,0.95376015,1.9532602,3.4583254
10995127766813549,A4038,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,355.8144622064983,-28.24062327757288,L3,,,,,,16.989674,17.037283,1063.8599,16.293055,16.325123,3079.8423,15.746965,15.764903,363.60367,0.7121601,1.6571877,5.178415
10995127766814007,A4038,10.0,0.23529411764705882,0.2222222222222222,0.0,0.0,1.0,1.0,0.10526315789473684,0.1,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,355.8247733354074,-28.36297511256031,L3,,,,,,17.005087,17.055185,1373.344,16.475504,16.509253,3699.072,16.094982,16.11386,352.27103,0.54593277,0.9477784,3.9389265
